review_id,order_id,review_score,review_comment_message,sentiment
1fd3c508d215454dcf7c73e439ff3f96,16dda44df2095f93a8e1390b77c2c048,5,Super impressed with the quality for the price.,positive
c1468ff41195dbb07423b67d67bdeb5b,21901d247ec987a042a6b89bc3a98bd5,5,Great value for money. Couldn't be happier.,positive
181eb8a6fcac0bea3ffe022f21df67df,6c7378154382f7378b82fa860f68c758,1,Do not buy this. Extremely poor quality.,negative
d2bec756c1b59dc382120f61bd09c794,92d7bb51e2c6778f7a049b89cfd52870,4,"Good quality, comfortable and well made.",positive
13322e47ca4e1189b0f8eb8d8ab941f5,65a97703da34703e54cac329ad6a41b0,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
7ce5085a97c7ed1d755547a1b0c56498,e3b590488d25f7c5f71f63d2bfea59c6,5,"Five stars, no complaints at all. Would buy again.",positive
f0e588322dbd4d1c8fd66f61805a4b44,ddc3af0538e1279d548f8e4f6cbcc9de,5,Super impressed with the quality for the price.,positive
b32d2e0e0a9d7c9b019d98295d9d4044,dc8c9fb3edc11055d2fa5198744dff2b,5,Super impressed with the quality for the price.,positive
1e74c6487f27e5412aa2a4d9747828f8,89b5845c9341e01e139bfc80ad813feb,5,Super impressed with the quality for the price.,positive
0377b571bc2c7d3ad6ca04884dfcc27d,94a43ed5c781bb63544ad57fd300064b,5,"Five stars, no complaints at all. Would buy again.",positive
b0cd5a963a0c6d0a679d01b2f383e393,0978aeeb31e430bca8401306d75a8164,5,Top quality product. Will definitely be ordering more.,positive
72a34ebc5feaa03907f9d6817d04a6a8,63089c5f142cc1148a1d7799a8359e8a,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
65a7488b96370e498245b6610dd8be81,e5c14726728e5706fa969a03fa9102db,4,Pleased with this. A few small improvements could make it perfect.,positive
30f782b1e1a220fbf8127ba92b16c2c4,4a0401b9ac45b7c8c801fe5db8855bff,3,Took ages to arrive. Product itself is fine though.,neutral
6b0ce56de4784f7515c09521cb5d9db1,ca82748f931a241022a6d939bf1f4f84,5,Super impressed with the quality for the price.,positive
55c854db53ac2dcb8eea576705c6fc19,b7c4c48cbc6af3c8db4a65fe2347faae,2,Disappointed. Quality is not what I expected.,negative
775f84ba33ff35e67ca4c288347555ac,f99baadda882046359a8c3d699e0267c,5,"Wow, this is even better than I expected!",positive
68bb1b7ba043b8bb8b007ae9edac4127,ef8f0e3dd1d5294a7bbffc78a02a21b9,4,"Works well, does exactly what it says. Solid buy.",positive
7eadf9cb227b4ddc56197fd2760269b9,e5ee9ad6e9f3659c27ad0673151f467b,4,Pleased with this. A few small improvements could make it perfect.,positive
b9fe388b8883fcff4f70fc436a4bef5e,57db58fa887c4205f3bf01211de5cceb,5,"Wow, this is even better than I expected!",positive
b60959477386e967e6a1eec4dfa40171,56f324c9f0ec2e68082d34b849622244,4,"Very good, just took a bit longer to arrive than expected.",positive
f7a3952c24b8f1457f618119f9a41deb,dca8882f789c3caa5ae444cd8cdd1cff,5,Perfect! Works great and looks even better.,positive
c42b41da110a959e52e3f0cbb564f26a,4f737bc2a795169102fc6d5b5aa31e27,2,Took forever to arrive and product was smaller than described.,negative
1b04215dc31472f78a288ea8ada9ff3c,9cded624277b5db2eff76d40cf10f66b,5,"Five stars, no complaints at all. Would buy again.",positive
a6755017a8699d48aed017d57c5a63c8,f2d26951c2a2ed673083eb992ae8aa8a,5,"Five stars, no complaints at all. Would buy again.",positive
cdaaaf5c6a46dd991d1ea88c3249639d,f55e3574a0c2475fa05dc439e338b8ff,5,"Five stars, no complaints at all. Would buy again.",positive
98330d055181941872efe2d801025786,aa07f635676a372d30a2ed5b2c5e5f0b,4,"Very good, just took a bit longer to arrive than expected.",positive
f7b22328ff8184bdf69843aff07416dd,1f1d5024dbbfd1773a41998b6097e1cb,5,Absolutely love this! Exactly what I needed.,positive
9058a0dca0d47a78d2d73b51a5c5a10b,a7fdfd7d7ae7a53a8232d6d0d7db215b,4,Does the job well. Happy with my purchase.,positive
ea364d60768ccb19faf26e7ab16f8a11,26bcf76706fd675a268ba2cf63119270,5,Absolutely love this! Exactly what I needed.,positive
1367ea678b9f18ce3cfac94bc31101ca,1ed0a0954b445954a0117c4aaf449e28,1,Terrible quality. Broke after first use.,negative
c08fc5d6278fe4a96d4373eac80af5f6,ee567e300ec0ae4dd30d3e26ac581021,4,"Good quality, comfortable and well made.",positive
83b07740e64e7304309e28466d9039b2,ca98afe572ee9754ef0cd28c6b97758a,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
3d6518118ca4db1701f9bb1b1bf1e5c2,e28092688b076f8a163428deea7e3bfd,5,Best purchase I've made in a while. Highly recommend!,positive
569b2fb3966947ffb0af4909ba2270b2,dcc18c1162f298e794595e33e3822f91,5,Best purchase I've made in a while. Highly recommend!,positive
74f774d58799cb727ea4fd9ceda4c62d,36c5fe2c0135722473e275b3f5accd74,5,Super impressed with the quality for the price.,positive
55bacb32b89b9f911838d83fe08674c0,b8c12de243231c164525a1ff7a08b60e,5,Delivered on time and works perfectly. Very satisfied.,positive
e57f346bb31aca9d3e316c7414f25b9e,f717c8f177b0e2927fb48196bc6b6383,5,Top quality product. Will definitely be ordering more.,positive
a588587c4adb3d04ab0839804326481b,17af4418ba1023eaf47d0b84ad656c42,4,"Works well, does exactly what it says. Solid buy.",positive
f122f8ffadaeb65f068643d1df5103b1,8f80c260c49e02ec6dabd0385b79e1f7,5,"Amazing product, exceeded my expectations.",positive
6b32f645194bc12bdb355df8bb9cd050,f5e2d1503e518180a056ed6db9d99514,5,Absolutely love this! Exactly what I needed.,positive
a77f140ab054536690fb48a0f8ba2aaa,1becc10041758cb1c9bcefcae76957cf,5,"Five stars, no complaints at all. Would buy again.",positive
6dd40a0eff86451640c5acc229f7d2c4,e5c0d192e1f883b21e7673f73cb644b9,5,Delivered on time and works perfectly. Very satisfied.,positive
09fda17c5ea0d225f9016a9bdae1a76c,c4cc03bca99df6978ffec2cf33fe0acd,5,Delivered on time and works perfectly. Very satisfied.,positive
6f6ea80f614a8b4a9de2fc7f3619dca2,ae77bc9fd712a08868ce009300d88bbb,5,Fantastic! My go-to from now on.,positive
00ff0e3316917167e229ca397ae212ce,77787bddc1466e4041a18a6109163e72,5,Best purchase I've made in a while. Highly recommend!,positive
9b885fb960ab9ac1b393d021c0d224e0,cacb3120dc73f355266cd22cbdadadd3,5,Best purchase I've made in a while. Highly recommend!,positive
c6192aabf9fadb5c8a688cf1921296ef,7e708aed151d6a8601ce8f2eaa712bf4,4,Does the job well. Happy with my purchase.,positive
e208f9e1b32e0b048d60ad6a23d51a45,1fa3578be8d670ef139e0216365d71dc,5,"Amazing product, exceeded my expectations.",positive
4dd4a58e8daf1d85594d61923a423522,4ca443133a048c102af4f40afc4efe03,5,Super impressed with the quality for the price.,positive
89458ad37393ab7c6318f3435561c3e1,532227f6cb279324fdf9b5e3b5e33fbe,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
b520527d592007e61f7253b2b19b3f18,ee38b45af2d4e705a88a37af7f0cda97,1,Terrible quality. Broke after first use.,negative
a42534978b8c6cc34ee98ba1ac4b1dc8,7f2e7db0db716e57b5f65080fb85f397,5,"Five stars, no complaints at all. Would buy again.",positive
450ff5767ca277035dbbf6d4c7de33c5,71afd4d3202442d362d5e52112ffe080,4,"Solid product, meets expectations. Would recommend.",positive
32c7a9042e7faa961295d4f174d10ff8,f97ad7d35270638277b3209506431b82,5,Great value for money. Couldn't be happier.,positive
e49740122b9828b5cf1adbb20ebca3b7,84de8dbb17d48ddbcc15987307c5ae56,5,"Five stars, no complaints at all. Would buy again.",positive
9c369ed243a04a4619d81a00b4d8c0de,1d868462a56ffa7bbcd66b5b003d2982,4,Really good product overall. Minor packaging issue but nothing major.,positive
0038dd4d58edcbd1b36fb0f710d91551,29fd35acc2205a78e40f2141e78a839a,5,"Wow, this is even better than I expected!",positive
e87f7468a7c51900fa5b3ba57e3e0b7b,a13a672c837fcc0a47e85f93f3a8de73,5,Top quality product. Will definitely be ordering more.,positive
d87789ad60fd714690773ff6fec26e3d,d1579c450369b0b5d8bc67cdc0fb1f08,4,"Good quality, comfortable and well made.",positive
3fe11938eddc8e8087ca4c19bdc4c882,bebd919bf27a323f7af0bf4a0133ca16,5,"Amazing product, exceeded my expectations.",positive
8c6bfbd11171868e2a01a818b6615136,c9b448b4e0098e41e8ac370c26bcccd3,4,Nice product. Would have given 5 stars but delivery was slow.,positive
264141bb4d5f1ccf61dd47b7fb436dfb,c4ab3c8b8131fffa0e973dcc87eed802,1,Awful product. Returning immediately.,negative
218f9a51d559b609a8c3c69428686982,f4b046c0db54b6435a13f37ccdaf5fda,5,Best purchase I've made in a while. Highly recommend!,positive
459924fa885060869ff569bf1c894cca,bfd8b65b23bbf044e7ae60f3682bc225,5,Absolutely love this! Exactly what I needed.,positive
e3d80205b09a928e96f052de0f75ac86,8fe92dd4725e5491f940344206b42fe5,5,Super impressed with the quality for the price.,positive
be803f6a93d64719fd685c1cc610918a,fffcd46ef2263f404302a634eb57f7eb,5,Perfect! Works great and looks even better.,positive
be30c50d14acbf663e91a6739a79b438,520c724197ad994918261e680ad7b8b5,5,Perfect! Works great and looks even better.,positive
4a75cb39d6e3fb77f0b1fee0deb36c62,ee230b38900d26f6334311714d502d30,1,Never arrived. Very frustrating experience.,negative
c52b2e7eca1856a268a36a9df72a6150,f271576bed568e896f99eb710cd3a6f8,3,Reasonable product for the price point.,neutral
1c2a9e25072bf728b298b7ddc6e6d7f1,686000ebfaca7883583f123c458a89b7,4,"Works well, does exactly what it says. Solid buy.",positive
242111cdd392f2dfbcf3453b5cc83b3c,925d5a139c3c9f4e3f028685b9a95617,1,Complete waste of money. Nothing like the description.,negative
240dcc053649f4feeec7aae616dcf440,906be41c08c186ca1b3152e6e9a04ed4,4,Nice product. Would have given 5 stars but delivery was slow.,positive
7440770c7977e950229fa7a8b34a7f0f,2d7eb01778411aad90ac1f9b50187b07,4,"Solid product, meets expectations. Would recommend.",positive
da12d47f5616024c216d6a5ad19ec5ac,6560fb10610771449cb0463c5ba12199,1,Never arrived. Very frustrating experience.,negative
0b4389f706a356b96a4571abb44c4948,d92d62eadcca8fd6509c4d0afad5b2c2,1,Product was damaged on arrival. Requesting a refund.,negative
20e37bc3caade7f4de1bfbdaf3966080,b2831c53b9a182b11c1f4c1ffd6aa8e6,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
eef9b368fe8fd18f2995b264ae5d8887,1566b03e9df5420213f4e45d3b753aa2,5,Fantastic! My go-to from now on.,positive
add5f638c3b8e08435388ff3f0ec5b1d,03347815dd6e37a668b3954401838318,3,Average product. Expected a bit more for the price.,neutral
9d50b1cd9c8c970b63de32935bc2137a,4c01326cb869a9ad39093aced5dc4e3b,4,Nice product. Would have given 5 stars but delivery was slow.,positive
3db2be53e8d7fe316c963e432ea778ab,f0fbc60d51bb40c156688d9ce008237f,5,Top quality product. Will definitely be ordering more.,positive
8c1f5de7d34a7e47acc98054b4124a9c,a53d587cedb15e572d3aa67984929be5,5,"Amazing product, exceeded my expectations.",positive
62fd9ec2f49d5d4d60ba6e9667456bef,9eb14d81ec261aeae5d99c5460425b59,5,Top quality product. Will definitely be ordering more.,positive
86d7da01d76cfeefde7b7ec7ee1d6cff,c4de71df747f541f59a618d019281366,4,Really good product overall. Minor packaging issue but nothing major.,positive
de0e5b14b9794aa1126f56359f0118c7,3653ba2a669b704adc9d572f511941d9,4,Pleased with this. A few small improvements could make it perfect.,positive
04ac76368437d23c45144ab29711b493,98432d028db538f876f9236a038d7c02,5,Absolutely love this! Exactly what I needed.,positive
363d97c2b7e6f0219a7f63fcc1097ca3,801c9ccd75e8e357c127931aea53345f,5,"Wow, this is even better than I expected!",positive
800c34623a5ebde9e05050e94f5669da,07e5349fe32847b4bc266836cda0705c,5,Perfect! Works great and looks even better.,positive
bba0ad921d96f782f1c8fb6b3ac0eb15,ffd84ab39cd5e873d8dba24342e65c01,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
7de99669d80f12799da75072779930f0,0bcf4c7784f314d5c92bcfc30b7813e2,4,"Very good, just took a bit longer to arrive than expected.",positive
887721e2992a7db6781ba24aecc0ea32,9c0ca649b4269a45a953747ae381d37c,5,Super impressed with the quality for the price.,positive
d44741a860604f5b10b91f2ca4bb3c8a,0462bad26ccfb8508951beb9ea398ae1,5,"Five stars, no complaints at all. Would buy again.",positive
188ad53536ccfead6f3e571751004eb4,a3e07c6b717e74f8c384d148d7903e66,4,Happy with this purchase. Good quality for the price.,positive
0b410bf0bf34543125fe57b38991aa6b,15bbb8e1670937e6b9bdf611948c3bf9,3,"Not bad, not great. It works but feels a bit cheap.",neutral
4439010c5f0c65d4ca49f1e19e666369,1a6999c021291137f10864ddb9710172,5,Top quality product. Will definitely be ordering more.,positive
fcfa60430840fe4a6515da108d4cea21,0a36bd172604d49ae57f2ae440a0dc70,5,Top quality product. Will definitely be ordering more.,positive
638d974c6105bec61cb16f288f464dc0,7249fd69ae42373a6a357567e41ecc57,5,"Five stars, no complaints at all. Would buy again.",positive
db78c59f85ce2e5f95eeef9268697e83,17acaa427382e6481bc67f191687928c,3,Decent quality but packaging could be better.,neutral
a4ccea58df3ba68cfb00f725e9fe2423,0c87dd1621990a460672f431810cb35c,4,Really good product overall. Minor packaging issue but nothing major.,positive
58895b4783dfe315c91b1f7c272b8f06,87d3fcab78e748d404ae59a9e90e7834,5,Absolutely love this! Exactly what I needed.,positive
64705002057140d46c08068d176f203f,0b1e73fa546894ad7310916b480de067,5,Perfect! Works great and looks even better.,positive
26fe2927b889c7b4eb94c0dbfcc5c25d,c7ab4f518d1a47c3f78768c41c887d1b,5,"Amazing product, exceeded my expectations.",positive
f74195296a314d10a4e0331cadbe6073,040b98b117606d34ba51c4d274a15e2d,3,It's alright. Might look for alternatives next time.,neutral
ddf2053a4a2c6eb18a78673b74ed949e,2b816c3dd6289435f8cbb71f22f4061f,1,Terrible quality. Broke after first use.,negative
7abc10a0439b693f09219701b177d109,37d24e9a88068283d102aebd4f765133,5,"Five stars, no complaints at all. Would buy again.",positive
0b0f44daa70755caf4883dc0a300b19e,a54a12a470f9a5a89f1a1f19607959ca,5,Great value for money. Couldn't be happier.,positive
0ccb8fd6996cbdf2187a41a4931f910e,1a4bb746c3efa60e5a9e2203b3a94eed,5,"Five stars, no complaints at all. Would buy again.",positive
39cb7a4c21051931fbc721ea27067a0d,c4745f711938c643ef4a604576d6289e,4,"Good quality, comfortable and well made.",positive
9f15188f872ca3cc9f28122a6e5d3466,8a7382cca716904aa1a6bf3b364c116b,5,Absolutely love this! Exactly what I needed.,positive
899c64ff1544f506e752c60ffc4f01a0,153a0c506e50c26d2279e2ba4187f892,4,Happy with this purchase. Good quality for the price.,positive
00bcfc16c44b876f8f448123f55ccdb6,f90185ee34b0b34c876b408aa6a5686b,5,"Five stars, no complaints at all. Would buy again.",positive
ceb30fc81610ed65f02db2d6ab442cf6,ac018e51985244ead60060db0a84f1ad,5,Great value for money. Couldn't be happier.,positive
fdf67d7465b96cb716650657173905cf,14276b4f803d028dd9b569f6c22a27ca,4,Pleased with this. A few small improvements could make it perfect.,positive
4088a9a257af7184522a4d9e6bf711b3,d4c04d37c42b6f03e9a2072bad331bbc,5,Perfect! Works great and looks even better.,positive
7b1b4d478834b89df3f892849a9d0f0c,a012081ae7cc2159673399ef664ed7fe,5,Great value for money. Couldn't be happier.,positive
21d512be75c06a5677bd2b50935659ca,4781da20482e1cd01049b1f299ead78a,5,Perfect! Works great and looks even better.,positive
874b3612c564c7516c780ddc5e7e44ac,7d86c4aa9e59504b23f16c7ca68954a7,1,Complete waste of money. Nothing like the description.,negative
dc0bbe1266b8ee1467e1d1a0e0ea72a8,76ce88e33d4fe9f50ad83539cd8fdb94,5,Best purchase I've made in a while. Highly recommend!,positive
b1e7afe68a2dc955f201f36160a509bf,f36aa133ca7706c333252a46fc0b36e1,5,Super impressed with the quality for the price.,positive
57fe0de5d835af005d26e56fe42b0cf2,5a87769ff430e7d1873e2bb9b3968af3,5,"Five stars, no complaints at all. Would buy again.",positive
4dd4ceb71cba5af63a67bb6cd1b6061b,df08d513a0f8e2fd9822effae92d84ca,4,"Very good, just took a bit longer to arrive than expected.",positive
7fd1d938c72221ec6a079af82927346b,80028e205983856e71a9cc12fe99d17a,4,Happy with this purchase. Good quality for the price.,positive
e5f3262ed713a85b712280747e6934f3,3e6c77a5839517805ed2f8f80e7d9054,3,Average product. Expected a bit more for the price.,neutral
28e50975d8770eb9025cbd4040dc4900,88a01a140aa9a9b29927d71752e9b7cd,5,Absolutely love this! Exactly what I needed.,positive
82c2cb9a725f807c127f06dcba11c7f4,374289395a111a64a05644b1f59ef07d,4,Happy with this purchase. Good quality for the price.,positive
6068c8dbaa1314e0668a9f42fce02940,7e77eb1830c5ca91d26012b8e0fed483,4,Nice product. Would have given 5 stars but delivery was slow.,positive
21538aa0e229e4414b03762f6b2d71db,e7b89f99a853abea7befdc9b1f9547e1,5,Great value for money. Couldn't be happier.,positive
b180f90da1f7198fd0536a366468ee79,ce85845ca7d1014cbae2bddabe1d468c,1,Never arrived. Very frustrating experience.,negative
6f641829b17043296afd85b8b814f109,f696d20b36a94c22477593f82ed4217d,5,Super impressed with the quality for the price.,positive
781ecd81bd7099a714bbbaa451977bf0,e65296eb50fe1920930ee46ff3337238,1,Worst purchase I've ever made. Very disappointed.,negative
1636c3efb5df7e05b4c034dca67358f0,e5fd5e805f5dc431020bf61dcf6f56ae,1,Worst purchase I've ever made. Very disappointed.,negative
b5cd7672dd3fa97055212a262c133f9e,f443ec3003e193944b796356e1d62f8f,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
422cc6fed2288ff2ffb8a82d630ea404,2232bf34060433dc7ae5f0c76a2e6cab,5,Absolutely love this! Exactly what I needed.,positive
22fb497aca575e89462fef109dbc3b11,555d7aa9a2893149ace06d73b09b59b5,5,Top quality product. Will definitely be ordering more.,positive
e9f150b261f893e0db906a331fdf263b,2fa486d029393f1935691163d018a843,4,Pleased with this. A few small improvements could make it perfect.,positive
db623c60f9d36f61d5730bec6e23e976,0a029b521ffceb219d63dce7e02403bc,5,Super impressed with the quality for the price.,positive
03eefc21cbb2c291d72f85d3bec1322d,98ec7765fb71197418588a070f4c1abc,5,Top quality product. Will definitely be ordering more.,positive
87235039da15f39146d0f6b7597029c4,bb5be1811a54b7c516ea8c1eeb48272a,3,Average product. Expected a bit more for the price.,neutral
ccc9fedbbcbaa04344fb59a29567b423,7fd4d653725c9338a9c3eae892dbf616,5,Fantastic! My go-to from now on.,positive
d50d8e40fcd73e4a1512cf1ff72bbb79,c8bd36bd6778fcfa84172bf2b466c0d4,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
717407e8e7ac1d7efe35b5f5f3dbc64e,30940f8c9494bf01d1cc3ab7b583ed09,5,"Amazing product, exceeded my expectations.",positive
1e4654ccd7302b5b3b615de6918861eb,fa464e66c13ab4ea69b7fb3c7888ea0c,5,"Amazing product, exceeded my expectations.",positive
eb1cb58ea4c18551d25ef718bc10f755,bf43f434abcaa2f045548a0592ee5e3c,2,Disappointed. Quality is not what I expected.,negative
5ad9e67d383e2f3daa1752d4725d08e7,f8e373563d5e03306b7080b3c467f0ac,4,Pretty good! Slight colour difference from the photo but still nice.,positive
9f6b6404da413417e41493128ce0d128,6e094f9da57fda90223610bbba3d4c6a,5,"Wow, this is even better than I expected!",positive
92bccd2e117636e9587600a8d46c4f7e,0869a3c8a1dd07c13e4847627fcc704f,4,Nice product. Would have given 5 stars but delivery was slow.,positive
babdc386c9209f5ffd193ce69710ef2c,c7a07ddd52bbe18b61da49a8d89853d3,5,Top quality product. Will definitely be ordering more.,positive
103971ee4369e09b85a09012129cd3ed,e79a40fa21cb8034a56c7e38d7beb090,5,Great value for money. Couldn't be happier.,positive
0c0f72fd15aa667f968f1ceb5ed7fc64,7411e80d3c6186c9bf63c006a63c2217,4,Nice product. Would have given 5 stars but delivery was slow.,positive
16814e4d2e1cb7da90f927f41cb1bb77,99f10393ec3328b3b416a154afd5d714,5,"Wow, this is even better than I expected!",positive
3590167a693b2f2312743bc9a03a8d28,0a5d7e24850c68bf00d39bd62a9a45ee,5,"Five stars, no complaints at all. Would buy again.",positive
afd481258e2c31447bad6b70bbbf773c,51ea7d0bdf670aca325bb99bb45c1500,1,Terrible quality. Broke after first use.,negative
da1812a03290be265431bc2839e8ed85,da61998714e3b9c6399161f0225b63d8,5,"Amazing product, exceeded my expectations.",positive
b87e2981a81166ff5b278a1878ad7999,2ff5a9a440a7153c1eb3651f16f631c4,5,Great value for money. Couldn't be happier.,positive
a767748525c86e53f84bb69e9e140282,155b201ebf7d8510e7cba0659dc01ecb,5,"Wow, this is even better than I expected!",positive
451081b03b891ad6886e6fa9776e73ba,7f95c99388c7aa1157d5992428f2e94c,5,Great value for money. Couldn't be happier.,positive
ce4e0339d54350f7f1baf2b47c378dc4,64cc5eadd86b15a6b38bddbeb61ef944,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
fd05af12820b96d70027184af7f072cf,db1cfa492610bccff9d25d439a9ff2b6,5,Best purchase I've made in a while. Highly recommend!,positive
b2c05b9173341236351c57a7bc459ea4,5bbb9f480d85449ab94a389f7cdae20b,5,Absolutely love this! Exactly what I needed.,positive
c3bade4c70d94fa4785b08d392780021,742b2b7009e5c7c5aefce3e328c4866a,5,"Five stars, no complaints at all. Would buy again.",positive
89074b861049e30d40c078684cc6fe8b,a7ee6297799ec44536e8b6bd536818b3,4,Nice product. Would have given 5 stars but delivery was slow.,positive
14ccc439ba2be35a5a991b9b2c914103,5c4b6f896e003ca0b2a00ac3d1124822,4,"Good quality, comfortable and well made.",positive
883ecbf302f0053512d1a0e26e87db72,80850824446cd379f755548b967c61b9,5,Perfect! Works great and looks even better.,positive
8fbcc3ba01a3f48c4dc07bd7d1bf39be,417b131e29d2a7f71397ed5fd21ff40d,5,Fantastic! My go-to from now on.,positive
e11851a671f2222fb3e4d3266979285c,082b1b681e5c80c5334f290e6d5a5405,5,Fantastic! My go-to from now on.,positive
db4cecb1c6a60c6e574b8aedb0749022,8269e224d9a84c0b166494a74fa36acf,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
22ccc8b901cedd4286cb243f91085642,61533cd20b6e0d2b003a57dd6b78fddb,1,Awful product. Returning immediately.,negative
78ddfc685c2460ea4c345eaa03d7f351,6031c93a0f6704e27f6135d9efcd7f5a,5,Perfect! Works great and looks even better.,positive
1cf8a9e61e0fa6b28d3d26f421575123,139c61b5e6e119e1363bf3b6c1fdf598,5,Top quality product. Will definitely be ordering more.,positive
00a2c4edf64b5cc687171ce8d0fe3e4f,3953c29762c8e3546dfb140558084530,1,Do not buy this. Extremely poor quality.,negative
eef2e04e6a7c073827f43345fd60df62,2c7051c176c93c8ebbf5f8a23dc16e9a,5,"Wow, this is even better than I expected!",positive
48ac506c375b9c08c02f591f5115aaf2,d81520699c4e69201429ec07d1d92213,3,"Not bad, not great. It works but feels a bit cheap.",neutral
1442187f8999ab0afe54e1ef7ea30fae,e10cd38d4b2c2c6a369d7e4a15645aee,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
ffbdbca364b05f38fd4b457358f845ff,e1a5a8d04768a9b9972f4bfb2c21a11c,1,Product was damaged on arrival. Requesting a refund.,negative
9d47f63503f6386cfbf36302cf312631,f37a7291679f74e07ce56bd863b9d6f7,4,Really good product overall. Minor packaging issue but nothing major.,positive
048bf7bf5220fa8202c19e5a8426d034,e0e0ed26ffcd10565fb073f96045d4f1,4,Does the job well. Happy with my purchase.,positive
bc930eabbfd7d1ae5265a07b8eb6fab9,29e6f39d57976e61801fbb8f266f30e6,5,Delivered on time and works perfectly. Very satisfied.,positive
0285571bd6365fb6c151d88c219e80e4,8a815ef04af4a8e91fd908912074ac5c,5,Super impressed with the quality for the price.,positive
42627bb5e4eeeb04f87b3bbecf4aecfe,2728209b1b0553533bce4afc52716b60,4,Happy with this purchase. Good quality for the price.,positive
dba5197f90198999eebfa0aef3112681,caf0f5c4a7ef81f3056cdc400f45ef2c,1,Terrible quality. Broke after first use.,negative
d35227505c28e560c3aabfe9c6427236,49584997a9180455c41d4c70ebaac683,1,Product was damaged on arrival. Requesting a refund.,negative
d58e7a4cceef270f7d7a824b5b9e4e99,a3a15a66006f9f79c98af9fce34528c8,5,Super impressed with the quality for the price.,positive
f03ee28ebf4e5017f7d7b5523bb68b8a,69ae6d6493cb6b0420c6e86da2cc3c3f,4,Does the job well. Happy with my purchase.,positive
9d3e9831aab3a40c096f2f23cfe69558,87d439e33701be5b1e607849115ebf5b,5,Perfect! Works great and looks even better.,positive
13080fcbbc32c4087cd43a6dc1e63089,af4bc5e9bc2ad444c7d4e2fc8e45ebda,5,Great value for money. Couldn't be happier.,positive
74faa8128ffe6b654dfc1330eb4e61aa,219f831fcedecf53187489f9aad154eb,5,Top quality product. Will definitely be ordering more.,positive
b11ca4527f4efd9dff98e98210c746f9,ee33d838de5dc1568b5b31d505ccdafb,1,Do not buy this. Extremely poor quality.,negative
e4732f13c7a91d3c6ff8daa4d43c6eb3,f029d5966aa03c87e17e2482f86202b1,1,Terrible quality. Broke after first use.,negative
a041ca2f5d1da38f91366ab121d46bbd,048fc26beee4f076edae01e578a13fc8,5,Perfect! Works great and looks even better.,positive
8a068b668569bdf537d9ef5f8244b641,629a311d2d78caf11bd453dd536c6da2,5,"Amazing product, exceeded my expectations.",positive
34b0a2ad01b10490102a5a6703a06492,8d87a1565de3eff8cb87fcacd8ba101b,5,Perfect! Works great and looks even better.,positive
f7372d82d9f5dc009408e99e683ec64b,0fcf164859b203af4b0811ccf70d1454,1,Product was damaged on arrival. Requesting a refund.,negative
83b43e82f3255906037e9122db4c8386,e42404a21e1f2985aa073939b8375da5,1,Complete waste of money. Nothing like the description.,negative
dc008ceb3f913bf2d7b58e46f17bb548,ca8302550f63d763f285c7465c651803,5,"Wow, this is even better than I expected!",positive
d647e13487e7f828f9ed6a8e72de0c6a,9e49e81744d0890cd05aeb8d8c10d28a,5,Best purchase I've made in a while. Highly recommend!,positive
6d736300b98e3d41d0f6ce115455c876,bda572f45be73ea760e1284b291abdca,5,Delivered on time and works perfectly. Very satisfied.,positive
7a2f1faaf3f2ad811877e09fca058b44,bcedf990f0c3bda8b094040f2f332327,5,Super impressed with the quality for the price.,positive
1d0bb4c88808d4bb5c6f6ac069d5d8e0,5217f40e1f6e5d799ed9234449ce7c4e,5,Best purchase I've made in a while. Highly recommend!,positive
93ce0d4ddd6527dc7210d6e98cfdbc5b,6f0623ab7d14898da15e456013f185e9,5,"Amazing product, exceeded my expectations.",positive
5706d34928159f70fe921e513ff04381,5ba3cea9dff7fe43cd56516ba1390ea3,5,Best purchase I've made in a while. Highly recommend!,positive
dec6f784e72a9ae5716cb2d299a5c5da,2f8f7c6485b2474109aedb21aa766600,5,Fantastic! My go-to from now on.,positive
549040aae5213653436366a82608a154,2033a4586b5bec3229ebc1675a8ae092,5,Super impressed with the quality for the price.,positive
ca49c06c678a5867dca984eb0db6ceda,a0bba9f8b36a29b7ee6af6df702b309d,1,Worst purchase I've ever made. Very disappointed.,negative
a903c9ddf7663fd53394c642ba723036,b89c3bccb55bf39d693030905c3a2326,4,Really good product overall. Minor packaging issue but nothing major.,positive
c0dd6bec0375c376f044af102118526f,f5dd62b788049ad9fc0526e3ad11a097,5,Absolutely love this! Exactly what I needed.,positive
38e7ab914245e2f84080e349f5e6810d,5c7ffa6a8321eb05f96b3f941cf874e5,1,Do not buy this. Extremely poor quality.,negative
73cdb306fa1e9c1a73015e5c71cd8624,cecab9a50124b827ad862cb191df18a8,5,Absolutely love this! Exactly what I needed.,positive
